dataset,training_ratio,model,training_time,predict_time,error,model_size
cancer,0.3764935806792468,kNN,0.00040754600002401275,0.005784988999957935,0.08240740740740744,0
cancer,0.3764935806792468,Logistic Regression,0.007783735000029996,0.0001276190000135102,0.06462962962962966,0
cancer,0.3764935806792468,Neural Network,0.25216767900000386,0.00033218699997632944,0.06083333333333337,75266.00000000019
cancer,0.38535285937105296,QDA,0.0008906789999309693,0.0002044560000376805,0.04715596330275227,1859.9999999999968
cancer,0.38535285937105296,LDA,0.00124543599993558,0.00013416600006166851,0.055871559633027514,960.0000000000016
cancer,0.38535285937105296,Decicision Tree,0.0016742129999965983,0.00014951600006497755,0.08275229357798161,29.320000000000018
cancer,0.38535285937105296,Random Forrest,0.10036412599996761,0.004753714000016772,0.04981651376146788,3316.7599999999993
cancer,0.38535285937105296,SVM,0.0014164800000708057,0.0001457639999807725,0.049999999999999975,60.0000000000001
cancer,0.38535285937105296,AdaBoost,0.17916461299999356,0.011618149999976596,0.046422018348623854,1454.52
cancer,0.38535285937105296,kNN,0.00041860199995426235,0.005785938000026362,0.08009174311926605,0
cancer,0.38535285937105296,Logistic Regression,0.0077635400001418,0.0001299359998756699,0.062293577981651346,0
cancer,0.38535285937105296,Neural Network,0.25227147699998564,0.0003352670000549553,0.06477064220183486,75266.00000000019
cancer,0.3944206059437656,QDA,0.0008930230000987645,0.00020556400007990306,0.04916666666666669,1859.9999999999968
cancer,0.3944206059437656,LDA,0.001258947000005719,0.0001347610000266286,0.0564814814814815,960.0000000000016
cancer,0.3944206059437656,Decicision Tree,0.0017264189999514207,0.0001519369999732589,0.07851851851851852,30.120000000000015
cancer,0.3944206059437656,Random Forrest,0.09886002299996108,0.004764418999966439,0.049537037037037095,3277.479999999999
cancer,0.3944206059437656,SVM,0.001402042000008805,0.00014688700004626302,0.050462962962962994,60.0000000000001
cancer,0.3944206059437656,AdaBoost,0.18542170900000196,0.011844052000051312,0.04231481481481484,1480.000000000001
cancer,0.3944206059437656,kNN,0.0004124319999755242,0.005766875999979676,0.08009259259259262,0
cancer,0.3944206059437656,Logistic Regression,0.007643278999876201,0.00012739500018142278,0.06657407407407409,0
cancer,0.3944206059437656,Neural Network,0.27492983499996626,0.0003296129999034746,0.06379629629629634,75266.00000000019
cancer,0.40370172585965547,QDA,0.0009049740001501048,0.00020535799994831903,0.046111111111111144,1859.9999999999968
cancer,0.40370172585965547,LDA,0.0012764199999946869,0.0001366810000763507,0.05074074074074079,960.0000000000016
cancer,0.40370172585965547,Decicision Tree,0.0018229090001295847,0.0001555599999664992,0.07842592592592597,29.840000000000014
cancer,0.40370172585965547,Random Forrest,0.10079308699994731,0.004802627000044593,0.047870370370370424,3475.360000000002
cancer,0.40370172585965547,SVM,0.0014651309999680966,0.00014524700012771063,0.05277777777777782,60.0000000000001
cancer,0.40370172585965547,AdaBoost,0.18696313599986752,0.01181895599998825,0.04120370370370372,1481.0000000000007
cancer,0.40370172585965547,kNN,0.0004113249998590618,0.00574840400005996,0.07833333333333338,0
cancer,0.40370172585965547,Logistic Regression,0.0076200030000472905,0.00013001899997107106,0.058888888888888914,0
cancer,0.40370172585965547,Neural Network,0.27729698299996014,0.0003349810000509024,0.058240740740740794,75266.00000000019
cancer,0.41320124001153374,QDA,0.0008970179999232643,0.00020370199999888432,0.04500000000000005,1859.9999999999968
cancer,0.41320124001153374,LDA,0.0012734480000654,0.00013544199999159903,0.05138888888888893,960.0000000000016
cancer,0.41320124001153374,Decicision Tree,0.0017961840000498338,0.0001516079999601061,0.0791666666666667,30.440000000000026
cancer,0.41320124001153374,Random Forrest,0.10089822399999325,0.004716079999998327,0.0480555555555556,3549.4399999999996
cancer,0.41320124001153374,SVM,0.0014597390001290483,0.0001456869999310584,0.05129629629629633,60.0000000000001
cancer,0.41320124001153374,AdaBoost,0.18842974299983326,0.011851317000055131,0.04083333333333336,1480.2000000000003
cancer,0.41320124001153374,kNN,0.00040909499988629234,0.005757626000049641,0.07962962962962963,0
cancer,0.41320124001153374,Logistic Regression,0.0076189629998953,0.00012691200005065183,0.05916666666666671,0
cancer,0.41320124001153374,Neural Network,0.2766969160000736,0.00033755500006009246,0.05694444444444451,75266.00000000019
cancer,0.4229242874389499,QDA,0.0009001520001038443,0.00020246699989002082,0.0481481481481482,1859.9999999999968
cancer,0.4229242874389499,LDA,0.001267305000055785,0.00013566400008130586,0.051388888888888935,960.0000000000016
cancer,0.4229242874389499,Decicision Tree,0.0018633369999588466,0.0001526579998608213,0.08064814814814818,30.76000000000002
cancer,0.4229242874389499,Random Forrest,0.10204411699995035,0.004731764999996811,0.05027777777777785,3544.039999999999
cancer,0.4229242874389499,SVM,0.0014665119999881424,0.000145643999967433,0.051944444444444515,60.0000000000001
cancer,0.4229242874389499,AdaBoost,0.1911843610000142,0.01185078900003646,0.04379629629629634,1482.6000000000004
cancer,0.4229242874389499,kNN,0.0004024669999671461,0.005771484999968381,0.08101851851851855,0
cancer,0.4229242874389499,Logistic Regression,0.007683433999936823,0.00012838700002248523,0.06490740740740744,0
cancer,0.4229242874389499,Neural Network,0.29793244800004676,0.0003326099999321741,0.06250000000000004,75266.00000000019
cancer,0.43287612810830595,QDA,0.0009244639999269565,0.00020906499999910012,0.046203703703703754,1859.9999999999968
cancer,0.43287612810830595,LDA,0.0013184229998478257,0.0001406000002134533,0.05574074074074078,960.0000000000016
cancer,0.43287612810830595,Decicision Tree,0.001972739999946497,0.0001566459999594371,0.08129629629629632,32.12000000000002
cancer,0.43287612810830595,Random Forrest,0.1032093550000172,0.0047442400000363705,0.05046296296296299,3638.9200000000005
cancer,0.43287612810830595,SVM,0.0015086629999677833,0.0001458950000233017,0.05120370370370373,60.0000000000001
cancer,0.43287612810830595,AdaBoost,0.19441428099986297,0.011943665000071631,0.0415740740740741,1481.4000000000003
cancer,0.43287612810830595,kNN,0.00041153100002702577,0.005768131000022552,0.080462962962963,0
cancer,0.43287612810830595,Logistic Regression,0.007679078000019218,0.00013091500000882663,0.06250000000000004,0
cancer,0.43287612810830595,Neural Network,0.3034512830000857,0.00033631099999183785,0.062222222222222255,75266.00000000019
cancer,0.4430621457583881,QDA,0.0009196469999005784,0.00020623799999157204,0.046296296296296335,1859.9999999999968
cancer,0.4430621457583881,LDA,0.001305610000181332,0.00013862099989637495,0.05342592592592597,960.0000000000016
cancer,0.4430621457583881,Decicision Tree,0.001979149000017059,0.00015400200003568902,0.07907407407407413,31.64000000000002
cancer,0.4430621457583881,Random Forrest,0.10267596099993169,0.004863404000097943,0.0494444444444445,3688.1199999999994
cancer,0.4430621457583881,SVM,0.0015384170000288578,0.00014829699992333184,0.050092592592592654,60.0000000000001
cancer,0.4430621457583881,AdaBoost,0.19663652500001255,0.011828002000038392,0.03935185185185188,1482.2399999999998
cancer,0.4430621457583881,kNN,0.0004098979999616858,0.005790098000015858,0.07888888888888893,0
cancer,0.4430621457583881,Logistic Regression,0.007750891999949087,0.00013042800008406633,0.06129629629629635,0
cancer,0.4430621457583881,Neural Network,0.3029327120000017,0.00034036799990644795,0.06064814814814819,75266.00000000019
cancer,0.4534878508128582,QDA,0.0008886999999776893,0.0002026509999632254,0.04816513761467887,1859.9999999999968
cancer,0.4534878508128582,LDA,0.0012811239999609824,0.00013470100009726593,0.05844036697247702,960.0000000000016
cancer,0.4534878508128582,Decicision Tree,0.001967644999876938,0.00015284100005374062,0.07834862385321098,31.320000000000025
cancer,0.4534878508128582,Random Forrest,0.10329657300007965,0.004981603999985964,0.04963302752293575,3743.3199999999983
cancer,0.4534878508128582,SVM,0.0015298449998590515,0.0001462860000901856,0.04743119266055045,60.0000000000001
cancer,0.4534878508128582,AdaBoost,0.19652640100004648,0.011844584000009492,0.039357798165137604,1483.5200000000002
cancer,0.4534878508128582,kNN,0.00040176699996663956,0.005772201000054337,0.08211009174311926,0
cancer,0.4534878508128582,Logistic Regression,0.0077215770001384946,0.00012717799991150968,0.05990825688073394,0
cancer,0.4534878508128582,Neural Network,0.29908785499988894,0.0003249360000700108,0.05954128440366971,75266.00000000019
cancer,0.464158883361278,QDA,0.0008960479999404922,0.0001982369999859656,0.04546296296296298,1859.9999999999968
cancer,0.464158883361278,LDA,0.0012774660000286523,0.0001345419999597652,0.04962962962962967,960.0000000000016
cancer,0.464158883361278,Decicision Tree,0.0019971189999341736,0.00015151100000366567,0.07046296296296303,32.20000000000002
cancer,0.464158883361278,Random Forrest,0.10317033599996647,0.0047369240000625715,0.04648148148148152,3828.48
cancer,0.464158883361278,SVM,0.0015065530001083967,0.00014473899997028642,0.049444444444444464,60.0000000000001
cancer,0.464158883361278,AdaBoost,0.19912215100001054,0.011816244000019651,0.04009259259259263,1482.400000000001
cancer,0.464158883361278,kNN,0.0004078180002397856,0.005760009999994512,0.07796296296296301,0
cancer,0.464158883361278,Logistic Regression,0.007715888999973688,0.00012713399994026989,0.062222222222222255,0
cancer,0.464158883361278,Neural Network,0.3221368630000143,0.00032690399999410155,0.060000000000000026,75266.00000000019
cancer,0.4750810162102797,QDA,0.0008839159999661205,0.000195800999936182,0.04685185185185189,1859.9999999999968
cancer,0.4750810162102797,LDA,0.0012703319999309314,0.00013339499995709044,0.05361111111111114,960.0000000000016
cancer,0.4750810162102797,Decicision Tree,0.0020817199999873994,0.00015010000006441266,0.07861111111111112,32.36000000000002
cancer,0.4750810162102797,Random Forrest,0.10285656499998365,0.004669185000075231,0.04879629629629633,3775.000000000001
cancer,0.4750810162102797,SVM,0.0015821179999511517,0.0001455360000181827,0.046574074074074136,60.0000000000001
cancer,0.4750810162102797,AdaBoost,0.2019645890001812,0.01183627099981095,0.03972222222222226,1484.5600000000006
cancer,0.4750810162102797,kNN,0.00040739300009590807,0.005781421999945451,0.07851851851851858,0
cancer,0.4750810162102797,Logistic Regression,0.007742230999920139,0.00012598500001331556,0.058981481481481496,0
cancer,0.4750810162102797,Neural Network,0.32214666700001554,0.0003270479999810049,0.05962962962962966,75266.00000000019
cancer,0.4862601580065355,QDA,0.0009092170000258194,0.00020143299998380827,0.049074074074074124,1859.9999999999968
cancer,0.4862601580065355,LDA,0.0012900140000419926,0.00013493299993569969,0.0545370370370371,960.0000000000016
cancer,0.4862601580065355,Decicision Tree,0.002121674000027269,0.00015008899999884295,0.07916666666666668,32.80000000000003
cancer,0.4862601580065355,Random Forrest,0.10497081800005618,0.004769757000103709,0.04962962962962967,3867.5599999999995
cancer,0.4862601580065355,SVM,0.0015550420000181473,0.00014476199983619155,0.04962962962962967,60.0000000000001
cancer,0.4862601580065355,AdaBoost,0.20435520599989102,0.011841586000136883,0.04138888888888892,1485.0400000000004
cancer,0.4862601580065355,kNN,0.0004025320000255305,0.005786613999898691,0.07981481481481485,0
cancer,0.4862601580065355,Logistic Regression,0.007799276999976428,0.0001283090000288212,0.06361111111111115,0
cancer,0.4862601580065355,Neural Network,0.32218744799998605,0.00032597999992503893,0.06037037037037041,75266.00000000019
cancer,0.49770235643321115,QDA,0.000888037999848166,0.00019798200006334815,0.04370370370370376,1859.9999999999968
cancer,0.49770235643321115,LDA,0.0012801110000145853,0.00013272600002892427,0.052592592592592635,960.0000000000016
cancer,0.49770235643321115,Decicision Tree,0.00214379299992288,0.00014845000014247496,0.07537037037037041,32.52
cancer,0.49770235643321115,Random Forrest,0.10561160900004322,0.004687299000015629,0.045925925925925974,3964.9999999999995
cancer,0.49770235643321115,SVM,0.0015720480001255052,0.00014405799991436643,0.048240740740740785,60.0000000000001
cancer,0.49770235643321115,AdaBoost,0.20711755799988163,0.011808936000124962,0.040092592592592624,1485.440000000001
cancer,0.49770235643321115,kNN,0.0004076520000853634,0.005791167999941534,0.0791666666666667,0
cancer,0.49770235643321115,Logistic Regression,0.007843671999999061,0.00012838100010412746,0.061574074074074135,0
cancer,0.49770235643321115,Neural Network,0.34455856600006884,0.0003227999999398889,0.06185185185185187,75266.00000000019
cancer,0.5094138014816381,QDA,0.0008937189999778645,0.00019928699999582008,0.048796296296296365,1859.9999999999968
cancer,0.5094138014816381,LDA,0.0012890990000050807,0.00013389899997491743,0.049814814814814874,960.0000000000016
cancer,0.5094138014816381,Decicision Tree,0.002258886999952666,0.0001509830000031798,0.0757407407407408,33.720000000000034
cancer,0.5094138014816381,Random Forrest,0.10667935699992082,0.004655324000013933,0.05027777777777781,4092.440000000001
cancer,0.5094138014816381,SVM,0.0015949950000140232,0.00014404099987586958,0.049722222222222286,60.0000000000001
cancer,0.5094138014816381,AdaBoost,0.2095631380000486,0.011819813999973127,0.03731481481481485,1486.2400000000011
cancer,0.5094138014816381,kNN,0.0004035780000231172,0.00577916800008097,0.0806481481481482,0
cancer,0.5094138014816381,Logistic Regression,0.007731327000037709,0.00012655200005610824,0.06250000000000004,0
cancer,0.5094138014816381,Neural Network,0.34750444900004374,0.00032585200004177746,0.056388888888888926,75266.00000000019
cancer,0.5214008287999686,QDA,0.0009309519999806071,0.0002060930000334337,0.04425925925925931,1859.9999999999968
cancer,0.5214008287999686,LDA,0.0013431680001303908,0.00013720399991143492,0.047037037037037065,960.0000000000016
cancer,0.5214008287999686,Decicision Tree,0.0023445899998660023,0.00015260699994541934,0.07805555555555559,33.720000000000034
cancer,0.5214008287999686,Random Forrest,0.10656853399996179,0.004745528000039485,0.047685185185185205,4101.6
cancer,0.5214008287999686,SVM,0.0015912090000892937,0.00014407399978153988,0.04972222222222227,60.0000000000001
cancer,0.5214008287999686,AdaBoost,0.2116812600000594,0.01182137899997542,0.03768518518518522,1485.4800000000002
cancer,0.5214008287999686,kNN,0.0004025029999684192,0.00576402300010159,0.07879629629629634,0
cancer,0.5214008287999686,Logistic Regression,0.00781556300011289,0.00012543399992864576,0.05962962962962968,0
cancer,0.5214008287999686,Neural Network,0.34835073299987934,0.00032956200002445254,0.05712962962962966,75266.00000000019
cancer,0.533669923120631,QDA,0.0009020539999255561,0.00020076899998457525,0.04101851851851857,1859.9999999999968
cancer,0.533669923120631,LDA,0.0013069489998815697,0.00013356799994653558,0.04694444444444447,960.0000000000016
cancer,0.533669923120631,Decicision Tree,0.002345272999991721,0.00015443899996171238,0.06703703703703708,35.40000000000002
cancer,0.533669923120631,Random Forrest,0.10777856699989571,0.004556245000130729,0.045555555555555585,4244.000000000001
cancer,0.533669923120631,SVM,0.001593709999942803,0.0001426330000140297,0.043055555555555604,60.0000000000001
cancer,0.533669923120631,AdaBoost,0.21447287199989654,0.011808099000081713,0.0365740740740741,1486.8400000000013
cancer,0.533669923120631,kNN,0.0004069860000163317,0.005757299999968385,0.07675925925925929,0
cancer,0.533669923120631,Logistic Regression,0.007824504999880442,0.0001244429999496788,0.05712962962962967,0
cancer,0.533669923120631,Neural Network,0.3698700320000537,0.00032714399989345114,0.055925925925926,75266.00000000019
cancer,0.5462277217684343,QDA,0.0009210409999104741,0.00020050499997523736,0.046018518518518556,1859.9999999999968
cancer,0.5462277217684343,LDA,0.001322892999887699,0.00013484800007063308,0.05129629629629632,960.0000000000016
cancer,0.5462277217684343,Decicision Tree,0.0024466319999191907,0.00015471899994736306,0.07685185185185188,35.640000000000036
cancer,0.5462277217684343,Random Forrest,0.10760609600001772,0.004754137000072658,0.04666666666666671,4283.919999999999
cancer,0.5462277217684343,SVM,0.0016934470000887815,0.00014622299997427027,0.047870370370370396,60.0000000000001
cancer,0.5462277217684343,AdaBoost,0.2182097739999881,0.011845858000069709,0.03898148148148153,1486.0000000000002
cancer,0.5462277217684343,kNN,0.0004111660000489792,0.0057696930000202,0.0743518518518519,0
cancer,0.5462277217684343,Logistic Regression,0.00789624199996979,0.00012880800004495547,0.058888888888888935,0
cancer,0.5462277217684343,Neural Network,0.37021537500004326,0.0003319489999375948,0.05574074074074079,75266.00000000019
cancer,0.5590810182512224,QDA,0.0009104470001148001,0.00019906099993022514,0.041192660550458705,1859.9999999999968
cancer,0.5590810182512224,LDA,0.0013326129999586553,0.00013483100012308565,0.04678899082568804,960.0000000000016
cancer,0.5590810182512224,Decicision Tree,0.002478342000049451,0.00015461599987247603,0.06926605504587158,34.56000000000003
cancer,0.5590810182512224,Random Forrest,0.1106097630000113,0.004829894000085915,0.04091743119266055,4407.599999999999
cancer,0.5590810182512224,SVM,0.0016767550000076888,0.00014502499987429471,0.042935779816513774,60.0000000000001
cancer,0.5590810182512224,AdaBoost,0.2198432770000181,0.011873999999916122,0.03504587155963303,1486.600000000001
cancer,0.5590810182512224,kNN,0.0004141039999922215,0.00579226900012145,0.07431192660550456,0
cancer,0.5590810182512224,Logistic Regression,0.00799688999994032,0.0001275340000574943,0.05788990825688072,0
cancer,0.5590810182512224,Neural Network,0.3705252820000899,0.0003352969999832567,0.055229357798165124,75266.00000000019
cancer,0.5722367659350218,QDA,0.0009384330002285424,0.00020376899981783934,0.04577981651376148,1859.9999999999968
cancer,0.5722367659350218,LDA,0.0013611119999768558,0.0001372389999596635,0.04944954128440366,960.0000000000016
cancer,0.5722367659350218,Decicision Tree,0.0025796569999147322,0.00015665599999920235,0.0719266055045871,35.680000000000035
cancer,0.5722367659350218,Random Forrest,0.11149439800004982,0.0047645649999867624,0.04330275229357797,4487.7199999999975
cancer,0.5722367659350218,SVM,0.0016520010000567703,0.00014342900001793166,0.047155963302752305,60.0000000000001
cancer,0.5722367659350218,AdaBoost,0.22286753499996845,0.01183578899990607,0.03816513761467889,1485.2800000000004
cancer,0.5722367659350218,kNN,0.0004072619999169548,0.006340629000151238,0.07706422018348622,0
cancer,0.5722367659350218,Logistic Regression,0.007826182000026166,0.00012746000009428827,0.06100917431192658,0
cancer,0.5722367659350218,Neural Network,0.3946402829999897,0.0003355650000048628,0.057798165137614654,75266.00000000019
cancer,0.5857020818056667,QDA,0.000921313999951963,0.00019940000001952276,0.04453703703703707,1859.9999999999968
cancer,0.5857020818056667,LDA,0.0013291239998761736,0.00013406400003077585,0.0491666666666667,960.0000000000016
cancer,0.5857020818056667,Decicision Tree,0.0025870839999515747,0.00015149100005146463,0.07259259259259264,36.00000000000003
cancer,0.5857020818056667,Random Forrest,0.11215371999995112,0.004841692999998485,0.047962962962963006,4581.999999999999
cancer,0.5857020818056667,SVM,0.0017842500001461305,0.00014548399996783696,0.042685185185185236,60.0000000000001
cancer,0.5857020818056667,AdaBoost,0.2263245700000516,0.011829849000041578,0.036944444444444474,1487.0400000000004
cancer,0.5857020818056667,kNN,0.0004144460000861726,0.006328761999993731,0.0792592592592593,0
cancer,0.5857020818056667,Logistic Regression,0.007943547000013493,0.00012572799998451954,0.0557407407407408,0
cancer,0.5857020818056667,Neural Network,0.3933308800000485,0.0003327119999630667,0.06037037037037042,75266.00000000019
cancer,0.599484250318941,QDA,0.0009158740000748368,0.00020048599995789118,0.04361111111111117,1859.9999999999968
cancer,0.599484250318941,LDA,0.001339951000190922,0.000134622999939893,0.04814814814814818,960.0000000000016
cancer,0.599484250318941,Decicision Tree,0.002684503000054974,0.0001497830000153044,0.07037037037037043,36.520000000000024
cancer,0.599484250318941,Random Forrest,0.11194618999987145,0.004735446000013328,0.04648148148148153,4656.520000000001
cancer,0.599484250318941,SVM,0.0017175090000091586,0.00014411899992410325,0.04314814814814817,60.0000000000001
cancer,0.599484250318941,AdaBoost,0.22906293900003222,0.011783294000015303,0.03638888888888893,1487.3600000000008
cancer,0.599484250318941,kNN,0.00041538700012097254,0.0063378939999347485,0.07703703703703704,0
cancer,0.599484250318941,Logistic Regression,0.007855644000010216,0.00012602000009792394,0.05787037037037043,0
cancer,0.599484250318941,Neural Network,0.41603840599998876,0.0003323799999816402,0.05638888888888893,75266.00000000019
cancer,0.6135907273413174,QDA,0.0009361860001081366,0.0002012229999854753,0.04222222222222227,1859.9999999999968
cancer,0.6135907273413174,LDA,0.0013631659999737166,0.00013648100013597287,0.04722222222222227,960.0000000000016
cancer,0.6135907273413174,Decicision Tree,0.0027491289999125004,0.00015413699991768224,0.07,36.320000000000036
cancer,0.6135907273413174,Random Forrest,0.11491329699982089,0.004753612000058639,0.04370370370370375,4735.64
cancer,0.6135907273413174,SVM,0.0017468189999999594,0.00014209200002369472,0.04740740740740745,60.0000000000001
cancer,0.6135907273413174,AdaBoost,0.23284999999998032,0.011817449999962265,0.03629629629629633,1487.4000000000008
cancer,0.6135907273413174,kNN,0.0004152780000731581,0.006310492999946292,0.07629629629629633,0
cancer,0.6135907273413174,Logistic Regression,0.00793535299992072,0.00012758199989548313,0.06111111111111116,0
cancer,0.6135907273413174,Neural Network,0.4190726320000249,0.0003313559999514838,0.0572222222222223,75266.00000000019
cancer,0.6280291441834253,QDA,0.000941346999934467,0.00020021500007715075,0.044814814814814814,1859.9999999999968
cancer,0.6280291441834253,LDA,0.010286808999990172,0.000155320999892865,0.04898148148148152,960.0000000000016
cancer,0.6280291441834253,Decicision Tree,0.002838965000009921,0.00015712899999925867,0.07638888888888892,36.24000000000003
cancer,0.6280291441834253,Random Forrest,0.1147014300000046,0.004771388000081061,0.046388888888888945,4787.559999999999
cancer,0.6280291441834253,SVM,0.0017438470001252433,0.0001441850000446721,0.0428703703703704,60.0000000000001
cancer,0.6280291441834253,AdaBoost,0.23508072699996774,0.011798812999932125,0.03833333333333338,1489.440000000001
cancer,0.6280291441834253,kNN,0.00041158300000461174,0.0063306469999952234,0.0781481481481482,0
cancer,0.6280291441834253,Logistic Regression,0.007999565999907643,0.0001274440001907351,0.05722222222222226,0
cancer,0.6280291441834253,Neural Network,0.41765550199999774,0.0003329379999559025,0.05629629629629634,75266.00000000019
cancer,0.6428073117284322,QDA,0.0009271760000774521,0.00020009099996968878,0.04648148148148153,1859.9999999999968
cancer,0.6428073117284322,LDA,0.01094470000003639,0.0001520509998590568,0.049351851851851904,960.0000000000016
cancer,0.6428073117284322,Decicision Tree,0.0029280640000433782,0.00015907999992123223,0.07166666666666671,37.32000000000003
cancer,0.6428073117284322,Random Forrest,0.11481900300002962,0.004741841000013665,0.04611111111111114,4912.84
cancer,0.6428073117284322,SVM,0.0018421630001103034,0.00014523500009090638,0.04574074074074077,60.0000000000001
cancer,0.6428073117284322,AdaBoost,0.23847925099997158,0.011820420000076408,0.03629629629629631,1489.4000000000008
cancer,0.6428073117284322,kNN,0.0004082349999407599,0.006326286999992587,0.07981481481481484,0
cancer,0.6428073117284322,Logistic Regression,0.008046850000137055,0.0001260809999257617,0.05990740740740745,0
cancer,0.6428073117284322,Neural Network,0.44216338400005045,0.00032784400013042615,0.05870370370370373,75266.00000000019
cancer,0.6579332246575681,QDA,0.0009408390000498914,0.00020016599995869907,0.04752293577981652,1859.9999999999968
cancer,0.6579332246575681,LDA,0.015524778999970292,0.00015820400003576653,0.04899082568807336,960.0000000000016
cancer,0.6579332246575681,Decicision Tree,0.002958552999989478,0.00015659600008802952,0.07192660550458713,37.040000000000035
cancer,0.6579332246575681,Random Forrest,0.11540664700014527,0.004868398999915373,0.04449541284403667,4904.159999999999
cancer,0.6579332246575681,SVM,0.0017995289999998922,0.00014408099998036052,0.043577981651376135,60.0000000000001
cancer,0.6579332246575681,AdaBoost,0.2407630010000867,0.01179821499994432,0.03431192660550456,1489.3600000000006
cancer,0.6579332246575681,kNN,0.000413515000072948,0.006335546999944201,0.07761467889908258,0
cancer,0.6579332246575681,Logistic Regression,0.00804297400003634,0.00012643499994737794,0.05816513761467891,0
cancer,0.6579332246575681,Neural Network,0.4423206470000695,0.0003417519999311479,0.06220183486238532,75266.00000000019
cancer,0.6734150657750824,QDA,0.0009590269999716837,0.0002020550000088407,0.04638888888888891,1859.9999999999968
cancer,0.6734150657750824,LDA,0.01923476099995241,0.00015483700002732797,0.048703703703703735,960.0000000000016
cancer,0.6734150657750824,Decicision Tree,0.00310858399989229,0.00015844200001083664,0.07314814814814817,37.000000000000036
cancer,0.6734150657750824,Random Forrest,0.11741971900004503,0.0046433639999850125,0.04453703703703708,4979.799999999999
cancer,0.6734150657750824,SVM,0.001885189000058745,0.00014424899991354322,0.04611111111111114,60.0000000000001
cancer,0.6734150657750824,AdaBoost,0.2439889409999887,0.011824213999952909,0.03490740740740745,1490.2400000000014
cancer,0.6734150657750824,kNN,0.00041814499987594925,0.006332550000061018,0.07592592592592597,0
cancer,0.6734150657750824,Logistic Regression,0.008013141000046745,0.0001281430000562978,0.06027777777777782,0
cancer,0.6734150657750824,Neural Network,0.46670603300000957,0.00033004900002197234,0.05685185185185188,75266.00000000019
cancer,0.6892612104349699,QDA,0.0009517319998849419,0.0001995809999789345,0.04490740740740745,1859.9999999999968
cancer,0.6892612104349699,LDA,0.018382400000027697,0.0001537590000589262,0.047222222222222276,960.0000000000016
cancer,0.6892612104349699,Decicision Tree,0.0031739429999288397,0.0001600090001375065,0.0707407407407408,39.400000000000055
cancer,0.6892612104349699,Random Forrest,0.11878445700000159,0.0046859630000471945,0.04250000000000002,5243.960000000001
cancer,0.6892612104349699,SVM,0.0018532679999589158,0.0001446940000096219,0.04527777777777783,60.0000000000001
cancer,0.6892612104349699,AdaBoost,0.24706934899990296,0.011821474000153105,0.034351851851851876,1490.1600000000012
cancer,0.6892612104349699,kNN,0.00040859899992938146,0.006328827000052117,0.07722222222222225,0
cancer,0.6892612104349699,Logistic Regression,0.02201260000008915,0.00014294200000222198,0.06037037037037043,0
cancer,0.6892612104349699,Neural Network,0.46671234500005104,0.0003339469999809809,0.056574074074074124,75266.00000000019
cancer,0.7054802310718644,QDA,0.0009724689999893599,0.00020393700007844017,0.04425925925925931,1859.9999999999968
cancer,0.7054802310718644,LDA,0.02118657300001359,0.00015965900003720883,0.04407407407407411,960.0000000000016
cancer,0.7054802310718644,Decicision Tree,0.003362885999940773,0.00016654300001391675,0.07064814814814818,38.68000000000004
cancer,0.7054802310718644,Random Forrest,0.11795751599993311,0.004750759000144172,0.04203703703703708,5256.680000000001
cancer,0.7054802310718644,SVM,0.0019470509999337077,0.00014604700005293127,0.04333333333333336,60.0000000000001
cancer,0.7054802310718644,AdaBoost,0.2503643430001102,0.011838322999938105,0.032129629629629654,1491.200000000001
cancer,0.7054802310718644,kNN,0.0004215319998365886,0.006332410000086382,0.07722222222222225,0
cancer,0.7054802310718644,Logistic Regression,0.02187355899999602,0.00013948700008768362,0.056944444444444485,0
cancer,0.7054802310718644,Neural Network,0.4878404610001051,0.0003310369999235262,0.05490740740740743,75266.00000000019
cancer,0.7220809018385466,QDA,0.0009654730000693232,0.00019952499995270042,0.04509259259259264,1859.9999999999968
cancer,0.7220809018385466,LDA,0.022060924999987033,0.00015915500007395166,0.047500000000000014,960.0000000000016
cancer,0.7220809018385466,Decicision Tree,0.0033448090000638346,0.0001639429998795094,0.06675925925925928,38.36000000000005
cancer,0.7220809018385466,Random Forrest,0.12027731099997258,0.004757057999977406,0.04500000000000004,5365.599999999999
cancer,0.7220809018385466,SVM,0.0020000130000153147,0.0001446879998911754,0.04259259259259264,60.0000000000001
cancer,0.7220809018385466,AdaBoost,0.25423839999995834,0.01183584000000337,0.03592592592592596,1491.280000000001
cancer,0.7220809018385466,kNN,0.00041911600008461377,0.00634849199994278,0.07351851851851854,0
cancer,0.7220809018385466,Logistic Regression,0.02195169900009205,0.00014159299991661095,0.058055555555555596,0
cancer,0.7220809018385466,Neural Network,0.4910905560000172,0.0003296560000126192,0.056388888888888926,75266.00000000019
cancer,0.739072203352578,QDA,0.0009761849999267722,0.00020252500014976248,0.04449541284403671,1859.9999999999968
cancer,0.739072203352578,LDA,0.025953862999976995,0.00015795499999512685,0.04614678899082568,960.0000000000016
cancer,0.739072203352578,Decicision Tree,0.0033967149998170494,0.00016007700003683572,0.06642201834862387,39.560000000000045
cancer,0.739072203352578,Random Forrest,0.1219428319998587,0.004763065000042843,0.042752293577981645,5459.599999999998
cancer,0.739072203352578,SVM,0.0019894859999476464,0.00014439299997320634,0.04165137614678899,60.0000000000001
